instance,variant,n_runs,best_cost_mean,best_cost_std,best_cost_median,best_cost_min,best_cost_max,elapsed_mean,elapsed_std,elapsed_median,elapsed_min,elapsed_max,gap_mean,gap_median,gap_n,total_ls_applications_mean,ls_per_iter_mean
A-n36-k5,acs_baseline,30,1035.6257733279892,14.572008213413374,1038.5489629824795,996.8634689935697,1057.4585021835017,0.10852160965247701,0.001352022534100013,0.10821502050384879,0.10764279100112617,0.1143356659449637,,,0,0.0,0.0
A-n36-k5,acs_cl15,30,1038.6951860797417,19.52288367124496,1037.818041165914,980.0623959449102,1070.3036370681186,0.08830371943768114,0.000532313126998644,0.0882177921012044,0.08766912505961955,0.09032670920714736,,,0,0.0,0.0
A-n36-k5,acs_cl15_ls2opt_adaptive,30,989.0311319941305,11.452238082422443,988.7581553027267,966.288400450327,1002.1740181402096,0.11239685566009333,0.0029917117560501806,0.11315670912154019,0.10585091612301767,0.11650766711682081,,,0,66.93333333333334,2.2311111111111113
A-n36-k5,acs_cl15_ls2opt_adaptive_q0rho,30,977.4619269002865,14.402987755456722,977.5567539614514,943.5930289677582,1002.1740181402096,0.11858758331121257,0.002763686495493188,0.11880716646555811,0.11315904185175896,0.12528341612778604,,,0,67.93333333333334,2.2644444444444445
A-n36-k5,acs_cl15_ls2opt_adaptive_q0sched,30,976.7554326037892,16.786919665120138,976.3369482668002,943.5930289677582,1002.1740181402096,0.11822966120671481,0.00277659924038751,0.11837991699576378,0.10917970794253051,0.12267004186287522,,,0,66.8,2.2266666666666666
A-n36-k5,acs_cl15_ls2opt_fixed,30,990.171876020835,11.586390265857721,992.8130473936491,966.288400450327,1002.1740181402096,0.0996319430336977,0.000990804747733829,0.09939802053850144,0.09802399994805455,0.10324633307754993,,,0,30.0,1.0
A-n37-k5,acs_baseline,30,872.1400181559042,21.754808852057888,872.529454025444,833.6619948495202,906.0500148329838,0.1142852416417251,0.0024006441031140563,0.11379814601968974,0.1111801250372082,0.12561295786872506,,,0,0.0,0.0
A-n37-k5,acs_cl15,30,892.0165567897164,16.692693231556994,897.6022351297115,859.0745501312439,915.1223431558155,0.08985671518991391,0.0005371782838192635,0.089880604413338,0.08901887503452599,0.09139583306387067,,,0,0.0,0.0
A-n37-k5,acs_cl15_ls2opt_adaptive,30,841.9424101756924,21.40660337158934,845.205156326798,786.7685954859854,872.2908610481086,0.11861828465480358,0.003292521274700036,0.11832270841114223,0.11368562490679324,0.1260581670794636,,,0,63.333333333333336,2.1111111111111116
A-n37-k5,acs_cl15_ls2opt_adaptive_q0rho,30,826.3051063163433,18.96504960933026,826.2691876657889,787.2385852663434,859.0521184547956,0.125728234811686,0.004011835231692664,0.12626941653434187,0.11562141706235707,0.13414825010113418,,,0,66.06666666666666,2.2022222222222227
A-n37-k5,acs_cl15_ls2opt_adaptive_q0sched,30,823.8446316436892,23.381215931261767,822.5706104700248,768.1278479520114,864.8377353268655,0.12604289596589904,0.004585945121802445,0.1266784374602139,0.11564325005747378,0.13383958395570517,,,0,64.53333333333333,2.151111111111111
A-n37-k5,acs_cl15_ls2opt_fixed,30,842.447458862327,21.214214714856286,845.205156326798,786.7685954859854,872.2908610481086,0.10375520013427983,0.0011330361001311935,0.10335072909947485,0.10205516708083451,0.1080104170832783,,,0,30.0,1.0
A-n37-k6,acs_baseline,30,1177.1869031650072,31.04883651271343,1182.1932448657021,1104.9979002042046,1261.7161152769338,0.11056015971116721,0.00032122223881330157,0.1105035626096651,0.11000541597604752,0.11134812491945922,,,0,0.0,0.0
A-n37-k6,acs_cl15,30,1187.0348655665823,22.110583655262634,1185.6071867705673,1132.4825231869718,1228.3963213326592,0.08955860263668,0.0005795148464019112,0.08945754100568593,0.08896833402104676,0.09225804079324007,,,0,0.0,0.0
A-n37-k6,acs_cl15_ls2opt_adaptive,30,1128.7758066930069,20.215693201823484,1135.5275343442513,1071.8381849077405,1156.8517805654005,0.10671931809435288,0.0015656930611962687,0.1067827285733074,0.10375775001011789,0.10975387506186962,,,0,64.46666666666667,2.1488888888888886
