instance,variant,n_runs,best_cost_mean,best_cost_std,best_cost_median,best_cost_min,best_cost_max,elapsed_mean,elapsed_std,elapsed_median,elapsed_min,elapsed_max,gap_mean,gap_median,gap_n,total_ls_applications_mean,ls_per_iter_mean
A-n37-k5,acs_nocl_2opt_q0sched,30,810.909460934032,24.87126835704075,809.9482480473869,759.5112913441283,856.9768575620387,0.13874533601726094,0.007350485976373467,0.1362022499088198,0.13400891702622175,0.16262724995613098,21.212176522276845,21.068497465977103,30,30.0,1.0
A-n37-k5,acs_nocl_none,30,872.1400181559042,21.754808852057888,872.529454025444,833.6619948495202,906.0500148329838,0.12197680002233634,0.013811109317507293,0.11706258344929665,0.11433741706423461,0.18204087484627962,30.364726181749493,30.422937821441558,30,0.0,0.0
A-n37-k6,acs_baseline,30,1177.1869031650072,31.04883651271343,1182.1932448657021,1104.9979002042046,1261.7161152769338,0.11661637080833316,0.007343905416111879,0.11377027095295489,0.1127940840087831,0.13975020893849432,24.044984527398015,24.57252316814564,30,0.0,0.0
A-n37-k6,acs_cl15,30,1187.0348655665823,22.110583655262634,1185.6071867705673,1132.4825231869718,1228.3963213326592,0.09574035000211249,0.007866622087699528,0.09265320806298405,0.09156429185532033,0.12071358389221132,25.08270448541437,24.932264148637238,30,0.0,0.0
A-n37-k6,acs_cl15_ls2opt_fixed,30,1128.7758066930069,20.215693201823484,1135.5275343442513,1071.8381849077405,1156.8517805654005,0.10555242228632172,0.008535306965522692,0.10230370901990682,0.1003341251052916,0.13523383415304124,18.943709872814235,19.65516694881468,30,30.0,1.0
A-n37-k6,acs_cl15_ls2opt_fixed_q0sched,30,1116.517304087166,20.280686338935244,1115.126901175899,1067.0548434120544,1155.3135769850428,0.11601855413367351,0.017536694682014322,0.11021172895561904,0.10713966586627066,0.19320024992339313,17.65198146334729,17.505469038556267,30,30.0,1.0
A-n37-k6,acs_clsqrtn_2opt_q0sched,30,1120.3170964747032,24.43954260253944,1116.8607274750213,1038.674277985568,1166.9786707963897,0.10323286536149681,0.008349153511034386,0.10042850009631366,0.09886212507262826,0.1341113750822842,18.052381082687383,17.688169386198247,30,30.0,1.0
A-n37-k6,acs_nocl_2opt_q0sched,30,1120.9805976373211,27.391678646640383,1121.6267087429649,1055.345561781723,1169.6936761598508,0.13990393333757917,0.015532073228184813,0.13230027095414698,0.12749058310873806,0.20116320881061256,18.122296905934792,18.190380267962578,30,30.0,1.0
A-n37-k6,acs_nocl_none,30,1177.1869031650072,31.04883651271343,1182.1932448657021,1104.9979002042046,1261.7161152769338,0.11869755551063767,0.013147179098720024,0.11399302037898451,0.1129415831528604,0.17580604180693626,24.044984527398015,24.57252316814564,30,0.0,0.0
A-n38-k5,acs_baseline,30,907.9245455312805,26.548942177596192,913.7583555217066,846.7081961203104,952.3917574943907,0.12480076116820177,0.008566305568033904,0.1215301874326542,0.12039708299562335,0.15512425010092556,24.373225415243915,25.17237746872692,30,0.0,0.0
A-n38-k5,acs_cl15,30,909.7963991192121,32.72130101162279,917.9909644655086,841.9459411522603,960.2978193394906,0.09906985280103982,0.0067708453188256796,0.0971356665249914,0.09656670805998147,0.1250687090214342,24.629643714960547,25.752186913083357,30,0.0,0.0
A-n38-k5,acs_cl15_ls2opt_fixed,30,871.9316505792634,18.704676673938426,871.7231246568955,835.4741999027859,907.9988932587075,0.11013411521756401,0.007894709053675395,0.10753024951554835,0.10603429120965302,0.1343334170524031,19.442691860173046,19.41412666532815,30,30.0,1.0
A-n38-k5,acs_cl15_ls2opt_fixed_q0sched,30,857.8562939420268,25.218339124294314,857.2859346898967,808.030978993506,909.6271025580372,0.11674201945619037,0.0077212946674262315,0.11382387496996671,0.11234829109162092,0.14009008300490677,17.514560813976303,17.436429409574906,30,30.0,1.0
A-n38-k5,acs_clsqrtn_2opt_q0sched,30,878.045077438712,27.180577835917113,878.1329873719884,786.3190362762668,910.5103316819136,0.10637945701212932,0.007359693480966127,0.10397735401056707,0.10273958300240338,0.13006887515075505,20.280147594344154,20.292190050957316,30,30.0,1.0
A-n38-k5,acs_nocl_2opt_q0sched,30,845.2807651341047,15.815125178375443,846.4044497839624,811.5292094167862,889.0188983953362,0.1401794027692328,0.006722369739823093,0.13806179142557085,0.13692816719412804,0.16513550002127886,15.791885634808866,15.945815038898957,30,30.0,1.0
A-n38-k5,acs_nocl_none,30,907.9245455312805,26.548942177596192,913.7583555217066,846.7081961203104,952.3917574943907,0.12647096678459396,0.015311963369200229,0.1211709170602262,0.12027041707187891,0.19665275001898408,24.373225415243915,25.17237746872692,30,0.0,0.0
A-n39-k5,acs_baseline,30,966.1978403407452,19.75482199171498,969.9169286964809,912.3678699269146,993.1433897470765,0.13267834020468097,0.007863804867643345,0.12895877053961158,0.1279697499703616,0.15623283409513533,17.54231634315636,17.99476018205364,30,0.0,0.0
A-n39-k5,acs_cl15,30,973.1802976691278,9.782400286688212,972.9498241759455,957.7671775874594,1005.4951789751071,0.10417549445604285,0.007668313995497641,0.10092222958337516,0.10015816614031792,0.12680916604585946,18.391763706706552,18.363725568849823,30,0.0,0.0
A-n39-k5,acs_cl15_ls2opt_fixed,30,912.2233964469086,15.345275392713798,913.6525114937765,867.329569394823,946.0742732125218,0.12298567771601181,0.01720415831243012,0.11732399999164045,0.11510575003921986,0.20632916688919067,10.976082292811272,11.14994057101903,30,30.0,1.0
A-n39-k5,acs_cl15_ls2opt_fixed_q0sched,30,913.0662205832122,18.607815217037157,908.2662426865325,889.2640703034085,961.1813707016586,0.1335142056302478,0.0236392683252397,0.12719454197213054,0.12234520795755088,0.24932029214687645,11.078615642726538,10.49467672585553,30,30.0,1.0
A-n39-k5,acs_clsqrtn_2opt_q0sched,30,906.7980882812129,18.028715938602147,901.4566750082456,884.9526108969908,949.5897442287333,0.12364121524927517,0.011510876990747558,0.11990416643675417,0.11284883413463831,0.1613142502028495,10.3160691339675,9.666262166453237,30,30.0,1.0
A-n39-k5,acs_nocl_2opt_q0sched,30,918.3762227122145,18.562855051520245,924.3488201467674,889.0775425158681,946.6367312518034,0.1555226610818257,0.009160567748765317,0.15178339602425694,0.1486695830244571,0.18482170812785625,11.724601303189107,12.451194665056857,30,30.0,1.0
A-n39-k5,acs_nocl_none,30,966.1978403407452,19.75482199171498,969.9169286964809,912.3678699269146,993.1433897470765,0.1341199597576633,0.013418192615389839,0.12919125007465482,0.1279967080336064,0.19269341696053743,17.54231634315636,17.99476018205364,30,0.0,0.0
A-n39-k6,acs_baseline,30,1054.8068704188358,21.72867957288451,1062.0286629279062,1015.5323991008089,1114.4833403392854,0.12946664589301993,0.008072467323842989,0.12693322950508446,0.126242958009243,0.16246691695414484,26.932234707441133,27.80128314415237,30,0.0,0.0
