instance,variant,seed,best_cost,gap_percent,elapsed_seconds,feasible,git_commit,n_routes,candidate_list_size,ls_mode,total_ls_applications,ls_per_iter,use_q0_schedule,q0_min,q0_max,rho,best_known
A-n32-k5,acs_cl15_ls2opt_fixed,0,999.0578463158499,27.430847744368613,0.08543870900757611,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,1,1072.7430130241034,36.82946594695197,0.08535424992442131,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,2,999.6325755141995,27.504155040076466,0.08666329202242196,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,3,992.1155296137681,26.545348165021444,0.08514487487263978,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,4,998.4429449527627,27.352416448056466,0.08540766593068838,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,5,990.5844567003846,26.350058252600085,0.08552270801737905,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,6,1023.1527591090039,30.504178457781112,0.0855804169550538,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,7,1000.4159827791643,27.6040794361179,0.08548333402723074,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,8,1009.6168656416521,28.777661433884198,0.08549379208125174,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,9,927.1278649905255,18.256105228383355,0.08489604201167822,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
