instance,variant,seed,best_cost,gap_percent,elapsed_seconds,feasible,git_commit,n_routes,candidate_list_size,ls_mode,total_ls_applications,ls_per_iter,use_q0_schedule,q0_min,q0_max,rho,best_known
A-n32-k5,acs_baseline,19,1006.2785083821323,28.35185055894544,0.09185474994592369,True,87a65c0,5,0,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,0,1022.0604074334292,30.36484788691699,0.07653729105368257,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,1,1084.9097454559549,38.38134508366771,0.07665179087780416,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,2,1055.6130296982303,34.64451909416203,0.07686774991452694,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,3,1006.2785083821323,28.35185055894544,0.07686825003474951,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,4,1022.464159757692,30.416346907868874,0.07679058308713138,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,5,1021.695221073132,30.318267994021937,0.07694070902653039,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,6,1054.4129228040922,34.49144423521584,0.07657929090783,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,7,1005.2609816534278,28.222063986406614,0.07671066699549556,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,8,1017.0695612327927,29.7282603613256,0.07655324996449053,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,9,1021.4545306827588,30.2875676891274,0.09377358295023441,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,10,1021.4545306827588,30.2875676891274,0.07658487488515675,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,11,1030.4095472536824,31.42978919052071,0.07656308310106397,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,12,1028.5445453952661,31.1919063004166,0.07921087485738099,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,13,1019.6062735343559,30.05182060387192,0.07719083316624165,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,14,1005.3721745541848,28.2362467543603,0.0788772078230977,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,15,1021.4545306827588,30.2875676891274,0.07978787505999207,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,16,1021.4545306827588,30.2875676891274,0.07821766682900488,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,17,968.0145098167919,23.47123849703979,0.07887433306314051,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,18,946.7127917207965,20.75418261744854,0.07919816602952778,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15,19,1015.7075152289549,29.554530003693223,0.07972729112952948,True,87a65c0,5,15,none,0,0.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,0,999.0578463158499,27.430847744368613,0.08782320795580745,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,1,1072.7430130241034,36.82946594695197,0.08711004187352955,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,2,999.6325755141995,27.504155040076466,0.10867099999450147,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,3,992.1155296137681,26.545348165021444,0.087235749932006,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,4,998.4429449527627,27.352416448056466,0.08600458316504955,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,5,990.5844567003846,26.350058252600085,0.08639708301052451,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,6,1023.1527591090039,30.504178457781112,0.08678395906463265,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,7,1000.4159827791643,27.6040794361179,0.08788791694678366,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,8,1009.6168656416521,28.777661433884198,0.10088141611777246,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,9,927.1278649905255,18.256105228383355,0.08603329211473465,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,10,993.9286292691154,26.776610876162678,0.08675862499512732,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,11,1023.7569731534668,30.581246575697296,0.08751674997620285,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,12,1009.87959583167,28.811172937713014,0.0874721659347415,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,13,992.1155296137681,26.545348165021444,0.08739849994890392,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,14,992.1155296137681,26.545348165021444,0.10696754115633667,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,15,1009.87959583167,28.811172937713014,0.08558591711334884,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,16,994.8839716610203,26.89846577308932,0.08536679204553366,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,17,1028.0418244827745,31.127783735047764,0.08564233290962875,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,18,916.2650697244251,16.87054460770728,0.0853202089201659,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,19,992.1155296137681,26.545348165021444,0.08619958418421447,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,0,912.242962170079,16.357520684959052,0.09051695792004466,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,1,1000.4159827791643,27.6040794361179,0.09141120803542435,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,2,946.3460869261653,20.707409046704758,0.09091066708788276,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,3,976.0521784292864,24.496451330266126,0.09148133383132517,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,4,976.0521784292864,24.496451330266126,0.09094054205343127,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,5,891.3141917646017,13.688034663852255,0.11321812495589256,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,6,1000.0335572221697,27.55530066609308,0.09042824991047382,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,7,921.4540172952618,17.532400165211964,0.09082954190671444,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,8,960.8752859717137,22.56062321067776,0.09277816698886454,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,9,916.1445578935411,16.855173200706773,0.09077408304437995,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
